period,group,store,channel,sessions,users,vdp_views,conversions
2025-07,Harbor Motor Group,Harbor Ford Portside,Paid Social,1631,1213,994,41
2025-07,Harbor Motor Group,Harbor Ford Portside,Referral,1223,981,733,29
2025-07,Harbor Motor Group,Harbor Ford Portside,Email,1019,796,615,15
2025-07,Harbor Motor Group,Harbor Honda Seaside,Organic Search,5586,4339,3403,134
2025-07,Harbor Motor Group,Harbor Honda Seaside,Paid Search,3450,2669,1859,67
2025-07,Harbor Motor Group,Harbor Honda Seaside,Direct,2629,1943,1225,37
2025-07,Harbor Motor Group,Harbor Honda Seaside,Organic Social,1643,1380,943,40
2025-07,Harbor Motor Group,Harbor Honda Seaside,Paid Social,1314,953,667,27
2025-07,Harbor Motor Group,Harbor Honda Seaside,Referral,985,732,577,17
2025-07,Harbor Motor Group,Harbor Honda Seaside,Email,821,659,502,14
2025-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Organic Search,5436,4577,2583,102
2025-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Paid Search,3357,2493,1731,58
2025-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Direct,2558,1934,1550,34
2025-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Organic Social,1598,1218,867,31
2025-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Paid Social,1279,950,634,19
2025-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Referral,959,800,548,25
2025-07,Harbor Motor Group,Harbor Jeep Ram Anchor,Email,799,657,460,14
2025-07,Harbor Motor Group,Harbor Kia Lighthouse,Organic Search,4415,3245,2501,122
2025-07,Harbor Motor Group,Harbor Kia Lighthouse,Paid Search,2727,1987,1246,69
2025-07,Harbor Motor Group,Harbor Kia Lighthouse,Direct,2077,1681,1224,22
2025-07,Harbor Motor Group,Harbor Kia Lighthouse,Organic Social,1298,1070,787,28
2025-07,Harbor Motor Group,Harbor Kia Lighthouse,Paid Social,1038,867,512,23
2025-07,Harbor Motor Group,Harbor Kia Lighthouse,Referral,779,609,362,18
2025-07,Harbor Motor Group,Harbor Kia Lighthouse,Email,649,553,326,17
2025-07,Harbor Motor Group,Harbor Subaru Tidewater,Organic Search,3744,2933,1838,38
2025-07,Harbor Motor Group,Harbor Subaru Tidewater,Paid Search,2312,1944,1194,62
2025-07,Harbor Motor Group,Harbor Subaru Tidewater,Direct,1761,1302,971,32
2025-07,Harbor Motor Group,Harbor Subaru Tidewater,Organic Social,1101,853,641,30
2025-07,Harbor Motor Group,Harbor Subaru Tidewater,Paid Social,880,708,519,9
2025-07,Harbor Motor Group,Harbor Subaru Tidewater,Referral,660,483,352,11
2025-07,Harbor Motor Group,Harbor Subaru Tidewater,Email,550,452,324,8
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Organic Search,7334,6057,3921,80
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Paid Search,4529,3764,2505,95
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Direct,3451,2769,1746,35
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Organic Social,2157,1785,1265,57
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Paid Social,1725,1431,846,46
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Referral,1294,1035,629,30
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Email,1078,917,527,17
2025-07,Summit Auto Group,Summit BMW,Organic Search,6987,5907,3769,169
2025-07,Summit Auto Group,Summit BMW,Paid Search,4315,3647,2227,51
2025-07,Summit Auto Group,Summit BMW,Direct,3288,2566,1817,63
2025-07,Summit Auto Group,Summit BMW,Organic Social,2055,1501,1080,23
2025-07,Summit Auto Group,Summit BMW,Paid Social,1644,1327,843,44
2025-07,Summit Auto Group,Summit BMW,Referral,1233,961,616,34
2025-07,Summit Auto Group,Summit BMW,Email,1027,825,549,17
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Organic Search,4970,3605,2815,103
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Paid Search,3070,2587,1579,45
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Direct,2339,1803,1141,29
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Organic Social,1462,1246,854,33
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Paid Social,1169,889,554,31
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Referral,877,683,447,18
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Email,731,567,408,10
2025-07,Summit Auto Group,Summit Ford Rivera,Organic Search,6617,5109,3487,133
2025-07,Summit Auto Group,Summit Ford Rivera,Paid Search,4087,3435,2466,92
2025-07,Summit Auto Group,Summit Ford Rivera,Direct,3114,2676,1872,57
2025-07,Summit Auto Group,Summit Ford Rivera,Organic Social,1946,1537,1006,48
2025-07,Summit Auto Group,Summit Ford Rivera,Paid Social,1557,1239,819,20
2025-07,Summit Auto Group,Summit Ford Rivera,Referral,1167,968,525,29
2025-07,Summit Auto Group,Summit Ford Rivera,Email,973,817,543,16
2025-07,Summit Auto Group,Summit Honda Westland,Organic Search,5672,4202,3140,90
2025-07,Summit Auto Group,Summit Honda Westland,Paid Search,3503,2881,1921,93
2025-07,Summit Auto Group,Summit Honda Westland,Direct,2669,2174,1221,35
2025-07,Summit Auto Group,Summit Honda Westland,Organic Social,1668,1408,879,33
2025-07,Summit Auto Group,Summit Honda Westland,Paid Social,1334,1013,640,35
2025-07,Summit Auto Group,Summit Honda Westland,Referral,1001,761,586,25
2025-07,Summit Auto Group,Summit Honda Westland,Email,834,644,446,10
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Organic Search,4631,3406,2741,91
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Paid Search,2860,2247,1680,33
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Direct,2179,1681,1140,55
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Organic Social,1362,1095,746,35
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Paid Social,1089,847,658,30
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Referral,817,688,373,15
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Email,681,533,398,13
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Search,5302,4123,2962,120
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Search,3275,2435,1515,85
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Direct,2495,1992,1135,41
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Social,1559,1276,938,29
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Social,1247,1016,734,12
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Referral,935,678,526,22
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Email,779,655,401,21
2025-07,Summit Auto Group,Summit Kia Brookfield,Organic Search,4105,3352,2453,41
2025-07,Summit Auto Group,Summit Kia Brookfield,Paid Search,2535,1907,1313,28
2025-07,Summit Auto Group,Summit Kia Brookfield,Direct,1932,1523,1023,34
2025-07,Summit Auto Group,Summit Kia Brookfield,Organic Social,1207,946,593,29
2025-07,Summit Auto Group,Summit Kia Brookfield,Paid Social,966,824,494,16
2025-07,Summit Auto Group,Summit Kia Brookfield,Referral,724,551,407,17
2025-07,Summit Auto Group,Summit Kia Brookfield,Email,603,499,339,6
2025-07,Summit Auto Group,Summit Mazda Lakeside,Organic Search,2800,2080,1531,43
2025-07,Summit Auto Group,Summit Mazda Lakeside,Paid Search,1729,1294,825,36
2025-07,Summit Auto Group,Summit Mazda Lakeside,Direct,1317,1044,812,33
2025-07,Summit Auto Group,Summit Mazda Lakeside,Organic Social,823,643,414,12
2025-07,Summit Auto Group,Summit Mazda Lakeside,Paid Social,658,543,402,17
2025-07,Summit Auto Group,Summit Mazda Lakeside,Referral,494,385,223,7
2025-07,Summit Auto Group,Summit Mazda Lakeside,Email,411,348,190,8
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Organic Search,4253,3636,2606,106
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Paid Search,2627,2196,1414,45
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Direct,2001,1442,1147,40
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Organic Social,1251,922,689,31
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Paid Social,1000,793,537,13
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Referral,750,553,439,9
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Email,625,497,340,9
2025-07,Summit Auto Group,Summit Subaru Northgate,Organic Search,3971,3118,2039,44
2025-07,Summit Auto Group,Summit Subaru Northgate,Paid Search,2453,1810,1329,50
2025-07,Summit Auto Group,Summit Subaru Northgate,Direct,1868,1376,931,23
2025-07,Summit Auto Group,Summit Subaru Northgate,Organic Social,1168,953,652,16
2025-07,Summit Auto Group,Summit Subaru Northgate,Paid Social,934,706,573,9
2025-07,Summit Auto Group,Summit Subaru Northgate,Referral,700,524,319,10
2025-07,Summit Auto Group,Summit Subaru Northgate,Email,584,500,269,10
2025-07,Summit Auto Group,Summit Toyota of Fairview,Organic Search,7328,5649,4291,153
2025-07,Summit Auto Group,Summit Toyota of Fairview,Paid Search,4526,3343,2097,91
2025-07,Summit Auto Group,Summit Toyota of Fairview,Direct,3448,2695,1602,67
2025-07,Summit Auto Group,Summit Toyota of Fairview,Organic Social,2155,1845,975,31
2025-07,Summit Auto Group,Summit Toyota of Fairview,Paid Social,1724,1383,912,39
2025-07,Summit Auto Group,Summit Toyota of Fairview,Referral,1293,960,756,29
2025-07,Summit Auto Group,Summit Toyota of Fairview,Email,1077,926,500,26
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Organic Search,2555,1923,1228,28
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Paid Search,1578,1136,957,39
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Direct,1202,1010,727,17
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Organic Social,751,637,375,16
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Paid Social,601,452,339,10
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Referral,451,359,272,6
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Email,375,284,224,7
2025-08,Harbor Motor Group,Harbor BMW,Organic Search,6359,4749,3271,98
2025-08,Harbor Motor Group,Harbor BMW,Paid Search,3927,2833,1774,64
2025-08,Harbor Motor Group,Harbor BMW,Direct,2992,2331,1574,51
2025-08,Harbor Motor Group,Harbor BMW,Organic Social,1870,1483,879,36
2025-08,Harbor Motor Group,Harbor BMW,Paid Social,1496,1232,802,23
2025-08,Harbor Motor Group,Harbor BMW,Referral,1122,880,686,29
2025-08,Harbor Motor Group,Harbor BMW,Email,935,723,568,18
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Organic Search,4565,3737,2060,89
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Paid Search,2819,2280,1275,40
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Direct,2148,1748,1168,57
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Organic Social,1342,969,761,31
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Paid Social,1074,816,529,13
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Referral,805,686,430,9
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Email,671,516,403,11
2025-08,Harbor Motor Group,Harbor Ford Portside,Organic Search,7323,6107,3462,130
2025-08,Harbor Motor Group,Harbor Ford Portside,Paid Search,4523,3438,2609,100
2025-08,Harbor Motor Group,Harbor Ford Portside,Direct,3446,2934,1775,47
2025-08,Harbor Motor Group,Harbor Ford Portside,Organic Social,2154,1816,1080,22
2025-08,Harbor Motor Group,Harbor Ford Portside,Paid Social,1723,1417,820,47
2025-08,Harbor Motor Group,Harbor Ford Portside,Referral,1292,1106,760,16
2025-08,Harbor Motor Group,Harbor Ford Portside,Email,1077,880,664,18
2025-08,Harbor Motor Group,Harbor Honda Seaside,Organic Search,6097,5014,3325,77
2025-08,Harbor Motor Group,Harbor Honda Seaside,Paid Search,3766,3051,2015,44
2025-08,Harbor Motor Group,Harbor Honda Seaside,Direct,2869,2228,1583,33
2025-08,Harbor Motor Group,Harbor Honda Seaside,Organic Social,1793,1387,1054,23
2025-08,Harbor Motor Group,Harbor Honda Seaside,Paid Social,1434,1076,860,30
2025-08,Harbor Motor Group,Harbor Honda Seaside,Referral,1076,904,518,21
2025-08,Harbor Motor Group,Harbor Honda Seaside,Email,896,724,428,13
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Organic Search,4196,3366,1993,68
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Paid Search,2592,2207,1547,56
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Direct,1974,1539,1111,35
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Organic Social,1234,993,750,31
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Paid Social,987,819,529,15
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Referral,740,573,351,17
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Email,617,480,293,16
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Organic Search,4046,3012,2446,63
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Paid Search,2499,1998,1491,61
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Direct,1904,1469,1041,33
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Organic Social,1190,857,634,23
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Paid Social,952,818,543,23
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Referral,714,603,358,7
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Email,595,441,275,9
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Organic Search,3573,2861,1968,37
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Paid Search,2207,1600,1173,41
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Direct,1681,1320,1012,33
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Organic Social,1051,895,617,21
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Paid Social,840,675,403,12
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Referral,630,513,292,10
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Email,525,439,273,12
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Organic Search,7001,5368,4218,173
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Paid Search,4324,3260,2538,85
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Direct,3295,2810,1494,66
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Organic Social,2059,1490,1067,54
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Paid Social,1647,1292,871,34
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Referral,1235,996,752,29
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Email,1029,795,538,18
2025-08,Summit Auto Group,Summit BMW,Organic Search,6974,5771,3789,105
2025-08,Summit Auto Group,Summit BMW,Paid Search,4307,3562,2658,48
2025-08,Summit Auto Group,Summit BMW,Direct,3281,2621,1736,72
2025-08,Summit Auto Group,Summit BMW,Organic Social,2051,1507,1037,27
2025-08,Summit Auto Group,Summit BMW,Paid Social,1640,1231,1007,33
2025-08,Summit Auto Group,Summit BMW,Referral,1230,902,574,30
2025-08,Summit Auto Group,Summit BMW,Email,1025,872,463,23
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Organic Search,4995,4101,2405,125
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Paid Search,3085,2299,1548,49
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Direct,2351,1821,1254,47
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Organic Social,1469,1066,818,21
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Paid Social,1175,919,597,30
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Referral,881,748,540,22
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Email,734,613,368,10
2025-08,Summit Auto Group,Summit Ford Rivera,Organic Search,6591,5552,3134,111
2025-08,Summit Auto Group,Summit Ford Rivera,Paid Search,4071,3408,2406,81
2025-08,Summit Auto Group,Summit Ford Rivera,Direct,3101,2398,1405,73
2025-08,Summit Auto Group,Summit Ford Rivera,Organic Social,1938,1565,1022,47
2025-08,Summit Auto Group,Summit Ford Rivera,Paid Social,1550,1268,906,18
2025-08,Summit Auto Group,Summit Ford Rivera,Referral,1163,899,539,31
2025-08,Summit Auto Group,Summit Ford Rivera,Email,969,717,505,20
2025-08,Summit Auto Group,Summit Honda Westland,Organic Search,6094,5237,3140,123
2025-08,Summit Auto Group,Summit Honda Westland,Paid Search,3764,2883,2049,75
2025-08,Summit Auto Group,Summit Honda Westland,Direct,2867,2341,1425,42
2025-08,Summit Auto Group,Summit Honda Westland,Organic Social,1792,1495,850,41
2025-08,Summit Auto Group,Summit Honda Westland,Paid Social,1433,1090,863,16
2025-08,Summit Auto Group,Summit Honda Westland,Referral,1075,922,629,26
2025-08,Summit Auto Group,Summit Honda Westland,Email,896,714,445,9
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Organic Search,3696,2692,2057,59
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Paid Search,2283,1886,1133,28
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Direct,1739,1350,1058,31
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Organic Social,1087,850,541,16
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Paid Social,869,725,467,9
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Referral,652,506,392,9
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Email,543,441,332,13
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Search,5517,4168,2796,93
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Search,3407,2560,1736,84
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Direct,2596,2225,1569,66
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Organic Social,1622,1394,805,20
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Paid Social,1298,1098,679,17
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Referral,973,706,565,21
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Email,811,650,454,17
2025-08,Summit Auto Group,Summit Kia Brookfield,Organic Search,4495,3761,2136,78
2025-08,Summit Auto Group,Summit Kia Brookfield,Paid Search,2776,2252,1544,57
2025-08,Summit Auto Group,Summit Kia Brookfield,Direct,2115,1721,997,41
2025-08,Summit Auto Group,Summit Kia Brookfield,Organic Social,1322,955,625,14
2025-08,Summit Auto Group,Summit Kia Brookfield,Paid Social,1057,769,631,29
2025-08,Summit Auto Group,Summit Kia Brookfield,Referral,793,637,398,8
2025-08,Summit Auto Group,Summit Kia Brookfield,Email,661,562,304,14
2025-08,Summit Auto Group,Summit Mazda Lakeside,Organic Search,3493,2591,1675,79
2025-08,Summit Auto Group,Summit Mazda Lakeside,Paid Search,2157,1811,1265,27
2025-08,Summit Auto Group,Summit Mazda Lakeside,Direct,1644,1258,847,19
2025-08,Summit Auto Group,Summit Mazda Lakeside,Organic Social,1027,762,525,20
2025-08,Summit Auto Group,Summit Mazda Lakeside,Paid Social,822,658,465,17
2025-08,Summit Auto Group,Summit Mazda Lakeside,Referral,616,473,355,7
2025-08,Summit Auto Group,Summit Mazda Lakeside,Email,513,395,280,8
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Organic Search,4137,2996,2059,113
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Paid Search,2555,2039,1252,54
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Direct,1946,1517,1040,32
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Organic Social,1216,910,706,12
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Paid Social,973,751,468,21
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Referral,730,575,375,17
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Email,608,518,275,13
2025-08,Summit Auto Group,Summit Subaru Northgate,Organic Search,3589,2694,1625,93
2025-08,Summit Auto Group,Summit Subaru Northgate,Paid Search,2216,1717,1160,58
2025-08,Summit Auto Group,Summit Subaru Northgate,Direct,1689,1301,781,39
2025-08,Summit Auto Group,Summit Subaru Northgate,Organic Social,1055,849,561,20
2025-08,Summit Auto Group,Summit Subaru Northgate,Paid Social,844,704,490,16
2025-08,Summit Auto Group,Summit Subaru Northgate,Referral,633,516,367,15
2025-08,Summit Auto Group,Summit Subaru Northgate,Email,527,396,286,9
2025-08,Summit Auto Group,Summit Toyota of Fairview,Organic Search,6875,5338,3738,96
2025-08,Summit Auto Group,Summit Toyota of Fairview,Paid Search,4246,3274,2042,111
2025-08,Summit Auto Group,Summit Toyota of Fairview,Direct,3235,2335,1794,79
