period,group,store,opcode_family,ro_count,labor_revenue,parts_revenue,customer_pay,avg_hours
2025-07,Harbor Motor Group,Harbor Toyota Bayview,Warranty,54,13053,7624,0,2.5
2025-07,Summit Auto Group,Summit BMW,Maintenance,218,42596,23676,1,1.9
2025-07,Summit Auto Group,Summit BMW,Repair,128,27474,23488,1,3.1
2025-07,Summit Auto Group,Summit BMW,Tires,42,6207,7677,1,1.7
2025-07,Summit Auto Group,Summit BMW,Recall,28,7128,4023,0,2.6
2025-07,Summit Auto Group,Summit BMW,Warranty,57,11295,10809,0,2.3
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,220,44523,27254,1,0.9
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Repair,129,30948,24755,1,1.8
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Tires,43,6407,7205,1,1.7
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Recall,28,6271,4780,0,1.1
2025-07,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,57,11467,5618,0,2.9
2025-07,Summit Auto Group,Summit Ford Rivera,Maintenance,216,38358,40764,1,0.8
2025-07,Summit Auto Group,Summit Ford Rivera,Repair,127,30408,25371,1,2.3
2025-07,Summit Auto Group,Summit Ford Rivera,Tires,42,7618,7963,1,1.4
2025-07,Summit Auto Group,Summit Ford Rivera,Recall,28,5322,3715,0,2.0
2025-07,Summit Auto Group,Summit Ford Rivera,Warranty,56,12392,7058,0,2.2
2025-07,Summit Auto Group,Summit Honda Westland,Maintenance,217,43707,40544,1,1.3
2025-07,Summit Auto Group,Summit Honda Westland,Repair,127,21387,13117,1,2.6
2025-07,Summit Auto Group,Summit Honda Westland,Tires,42,6997,5682,1,3.0
2025-07,Summit Auto Group,Summit Honda Westland,Recall,28,4221,3414,0,2.4
2025-07,Summit Auto Group,Summit Honda Westland,Warranty,56,10488,7108,0,1.9
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,159,29400,20835,1,2.5
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Repair,93,21842,10600,1,3.1
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Tires,31,6688,3440,1,1.1
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Recall,20,3030,2967,0,2.8
2025-07,Summit Auto Group,Summit Hyundai Oakhurst,Warranty,41,6145,5960,0,1.1
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Maintenance,167,31746,28824,1,1.4
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Repair,98,15761,17402,1,2.8
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Tires,32,7087,4964,1,2.3
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Recall,21,4884,2109,0,2.3
2025-07,Summit Auto Group,Summit Jeep Ram Clearwater,Warranty,43,10645,8509,0,1.2
2025-07,Summit Auto Group,Summit Kia Brookfield,Maintenance,132,18936,22475,1,1.4
2025-07,Summit Auto Group,Summit Kia Brookfield,Repair,77,15787,10567,1,2.4
2025-07,Summit Auto Group,Summit Kia Brookfield,Tires,25,4121,3647,1,1.9
2025-07,Summit Auto Group,Summit Kia Brookfield,Recall,17,4270,3493,0,2.6
2025-07,Summit Auto Group,Summit Kia Brookfield,Warranty,34,8160,5273,0,3.1
2025-07,Summit Auto Group,Summit Mazda Lakeside,Maintenance,99,19157,16263,1,1.5
2025-07,Summit Auto Group,Summit Mazda Lakeside,Repair,58,11896,9536,1,1.2
2025-07,Summit Auto Group,Summit Mazda Lakeside,Tires,19,4934,3075,1,3.0
2025-07,Summit Auto Group,Summit Mazda Lakeside,Recall,12,2739,2125,0,1.0
2025-07,Summit Auto Group,Summit Mazda Lakeside,Warranty,25,4994,4232,0,3.1
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,180,39950,16347,1,2.1
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Repair,106,26992,15361,1,1.6
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Tires,35,5363,6378,1,1.6
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Recall,23,3963,2354,0,3.4
2025-07,Summit Auto Group,Summit Nissan Ridgemont,Warranty,47,8999,9518,0,2.3
2025-07,Summit Auto Group,Summit Subaru Northgate,Maintenance,137,30036,15469,1,1.8
2025-07,Summit Auto Group,Summit Subaru Northgate,Repair,80,14192,11006,1,2.9
2025-07,Summit Auto Group,Summit Subaru Northgate,Tires,26,6521,3933,1,1.1
2025-07,Summit Auto Group,Summit Subaru Northgate,Recall,17,4140,2813,0,1.1
2025-07,Summit Auto Group,Summit Subaru Northgate,Warranty,35,7221,7286,0,1.5
2025-07,Summit Auto Group,Summit Toyota of Fairview,Maintenance,228,42576,20740,1,1.7
2025-07,Summit Auto Group,Summit Toyota of Fairview,Repair,133,32353,18171,1,2.2
2025-07,Summit Auto Group,Summit Toyota of Fairview,Tires,44,7714,6315,1,1.7
2025-07,Summit Auto Group,Summit Toyota of Fairview,Recall,29,5440,4411,0,2.8
2025-07,Summit Auto Group,Summit Toyota of Fairview,Warranty,59,9256,9433,0,1.7
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,117,28220,18273,1,3.1
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Repair,69,15612,14085,1,1.7
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Tires,23,4663,2381,1,1.9
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Recall,15,2683,2949,0,1.3
2025-07,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,30,6593,3283,0,2.6
2025-08,Harbor Motor Group,Harbor BMW,Maintenance,196,41925,25181,1,1.9
2025-08,Harbor Motor Group,Harbor BMW,Repair,115,25378,15114,1,2.2
2025-08,Harbor Motor Group,Harbor BMW,Tires,38,9727,6608,1,1.1
2025-08,Harbor Motor Group,Harbor BMW,Recall,25,4056,2406,0,2.9
2025-08,Harbor Motor Group,Harbor BMW,Warranty,51,9573,6158,0,2.7
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,199,29167,38632,1,2.7
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Repair,117,16404,11143,1,2.1
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Tires,39,9988,3771,1,0.9
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Recall,26,6059,4002,0,1.4
2025-08,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,52,8995,9633,0,2.9
2025-08,Harbor Motor Group,Harbor Ford Portside,Maintenance,200,48108,18197,1,1.1
2025-08,Harbor Motor Group,Harbor Ford Portside,Repair,117,23024,18451,1,2.2
2025-08,Harbor Motor Group,Harbor Ford Portside,Tires,39,5591,5066,1,2.0
2025-08,Harbor Motor Group,Harbor Ford Portside,Recall,26,6298,2863,0,1.8
2025-08,Harbor Motor Group,Harbor Ford Portside,Warranty,52,12698,8446,0,0.8
2025-08,Harbor Motor Group,Harbor Honda Seaside,Maintenance,188,31388,26165,1,1.0
2025-08,Harbor Motor Group,Harbor Honda Seaside,Repair,110,16172,10492,1,1.6
2025-08,Harbor Motor Group,Harbor Honda Seaside,Tires,36,7109,4572,1,1.4
2025-08,Harbor Motor Group,Harbor Honda Seaside,Recall,24,5844,4891,0,2.8
2025-08,Harbor Motor Group,Harbor Honda Seaside,Warranty,49,10342,6616,0,2.4
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,165,32318,24508,1,1.3
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,97,20362,20333,1,2.0
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,32,7863,4724,1,0.9
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,21,3551,2504,0,3.2
2025-08,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,43,8375,5041,0,2.6
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,135,32720,19281,1,2.7
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Repair,79,18477,13342,1,1.2
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Tires,26,5771,2925,1,1.6
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Recall,17,3077,3466,0,0.9
2025-08,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,35,5668,4532,0,1.0
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,138,27822,28622,1,2.1
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Repair,81,18466,12421,1,1.7
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Tires,27,6640,4524,1,2.4
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Recall,18,2891,2217,0,2.7
2025-08,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,36,8803,6281,0,3.0
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,247,46561,32649,1,1.8
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Repair,145,25751,29122,1,1.3
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Tires,48,11639,7476,1,3.3
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Recall,32,6006,6236,0,2.1
2025-08,Harbor Motor Group,Harbor Toyota Bayview,Warranty,64,14505,8672,0,2.3
2025-08,Summit Auto Group,Summit BMW,Maintenance,231,54094,23205,1,1.8
2025-08,Summit Auto Group,Summit BMW,Repair,136,30509,15796,1,2.9
2025-08,Summit Auto Group,Summit BMW,Tires,45,10786,6469,1,3.1
2025-08,Summit Auto Group,Summit BMW,Recall,30,5884,5236,0,3.1
2025-08,Summit Auto Group,Summit BMW,Warranty,60,12017,5543,0,2.4
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,227,42884,42134,1,1.4
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Repair,133,32255,16983,1,2.2
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Tires,44,10873,8889,1,1.1
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Recall,29,5989,3672,0,0.9
2025-08,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,59,13008,9542,0,3.3
2025-08,Summit Auto Group,Summit Ford Rivera,Maintenance,230,55529,44669,1,3.1
2025-08,Summit Auto Group,Summit Ford Rivera,Repair,135,29347,19357,1,1.4
2025-08,Summit Auto Group,Summit Ford Rivera,Tires,45,9196,7341,1,3.2
2025-08,Summit Auto Group,Summit Ford Rivera,Recall,30,4538,5660,0,0.8
2025-08,Summit Auto Group,Summit Ford Rivera,Warranty,60,11326,11712,0,1.4
2025-08,Summit Auto Group,Summit Honda Westland,Maintenance,225,56592,37271,1,1.4
2025-08,Summit Auto Group,Summit Honda Westland,Repair,132,28332,12487,1,2.2
2025-08,Summit Auto Group,Summit Honda Westland,Tires,44,7092,6773,1,1.4
2025-08,Summit Auto Group,Summit Honda Westland,Recall,29,6808,5803,0,2.7
2025-08,Summit Auto Group,Summit Honda Westland,Warranty,58,14079,8455,0,2.7
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,143,35745,18289,1,2.7
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Repair,84,16821,13079,1,2.9
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Tires,28,5594,4141,1,2.9
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Recall,18,2873,1863,0,2.9
2025-08,Summit Auto Group,Summit Hyundai Oakhurst,Warranty,37,5939,7494,0,2.1
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Maintenance,174,35620,31129,1,3.1
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Repair,102,18098,19275,1,1.2
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Tires,34,6013,6495,1,3.0
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Recall,22,3876,2834,0,2.0
2025-08,Summit Auto Group,Summit Jeep Ram Clearwater,Warranty,45,10868,4836,0,1.1
2025-08,Summit Auto Group,Summit Kia Brookfield,Maintenance,149,29524,15387,1,2.4
2025-08,Summit Auto Group,Summit Kia Brookfield,Repair,87,17386,10866,1,1.7
2025-08,Summit Auto Group,Summit Kia Brookfield,Tires,29,7245,5168,1,2.3
2025-08,Summit Auto Group,Summit Kia Brookfield,Recall,19,3495,1751,0,1.0
2025-08,Summit Auto Group,Summit Kia Brookfield,Warranty,39,6554,6528,0,1.2
2025-08,Summit Auto Group,Summit Mazda Lakeside,Maintenance,122,26242,18306,1,1.0
2025-08,Summit Auto Group,Summit Mazda Lakeside,Repair,71,10300,11974,1,1.1
2025-08,Summit Auto Group,Summit Mazda Lakeside,Tires,23,3937,4363,1,1.4
2025-08,Summit Auto Group,Summit Mazda Lakeside,Recall,15,3622,1903,0,3.1
2025-08,Summit Auto Group,Summit Mazda Lakeside,Warranty,31,6838,4988,0,0.8
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,171,40600,20140,1,2.8
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Repair,100,24386,17069,1,2.9
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Tires,33,4813,3777,1,1.1
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Recall,22,3564,2542,0,1.9
2025-08,Summit Auto Group,Summit Nissan Ridgemont,Warranty,44,7371,7091,0,1.0
2025-08,Summit Auto Group,Summit Subaru Northgate,Maintenance,130,22713,17940,1,1.1
2025-08,Summit Auto Group,Summit Subaru Northgate,Repair,76,10895,14152,1,1.8
2025-08,Summit Auto Group,Summit Subaru Northgate,Tires,25,5129,3996,1,1.3
2025-08,Summit Auto Group,Summit Subaru Northgate,Recall,16,3560,2067,0,1.5
2025-08,Summit Auto Group,Summit Subaru Northgate,Warranty,33,6329,5323,0,2.1
2025-08,Summit Auto Group,Summit Toyota of Fairview,Maintenance,273,54850,42826,1,2.4
2025-08,Summit Auto Group,Summit Toyota of Fairview,Repair,160,32016,30938,1,1.4
2025-08,Summit Auto Group,Summit Toyota of Fairview,Tires,53,8915,5826,1,1.7
2025-08,Summit Auto Group,Summit Toyota of Fairview,Recall,35,7868,4946,0,1.1
2025-08,Summit Auto Group,Summit Toyota of Fairview,Warranty,71,16023,11834,0,2.6
2025-08,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,89,20589,17770,1,2.5
2025-08,Summit Auto Group,Summit Volkswagen Eastdale,Repair,52,11425,10175,1,2.9
2025-08,Summit Auto Group,Summit Volkswagen Eastdale,Tires,17,3483,1534,1,1.8
2025-08,Summit Auto Group,Summit Volkswagen Eastdale,Recall,11,2582,1881,0,2.2
2025-08,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,23,3894,2149,0,3.1
2025-09,Harbor Motor Group,Harbor BMW,Maintenance,159,23935,22548,1,1.3
2025-09,Harbor Motor Group,Harbor BMW,Repair,93,14918,17022,1,1.3
2025-09,Harbor Motor Group,Harbor BMW,Tires,31,7989,6001,1,1.6
2025-09,Harbor Motor Group,Harbor BMW,Recall,20,3902,2062,0,3.2
2025-09,Harbor Motor Group,Harbor BMW,Warranty,41,6972,8198,0,2.7
2025-09,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,179,36466,20580,1,3.1
2025-09,Harbor Motor Group,Harbor Chevrolet Marina,Repair,105,21067,16126,1,3.0
2025-09,Harbor Motor Group,Harbor Chevrolet Marina,Tires,35,6457,6155,1,2.1
2025-09,Harbor Motor Group,Harbor Chevrolet Marina,Recall,23,5356,2443,0,2.2
2025-09,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,46,11855,4592,0,1.9
2025-09,Harbor Motor Group,Harbor Ford Portside,Maintenance,183,27980,30388,1,1.3
2025-09,Harbor Motor Group,Harbor Ford Portside,Repair,107,23110,19176,1,3.1
2025-09,Harbor Motor Group,Harbor Ford Portside,Tires,35,6979,6560,1,2.7
2025-09,Harbor Motor Group,Harbor Ford Portside,Recall,23,4930,4102,0,2.9
2025-09,Harbor Motor Group,Harbor Ford Portside,Warranty,47,12099,5894,0,2.3
2025-09,Harbor Motor Group,Harbor Honda Seaside,Maintenance,203,47828,19664,1,3.0
2025-09,Harbor Motor Group,Harbor Honda Seaside,Repair,119,29818,17415,1,1.8
2025-09,Harbor Motor Group,Harbor Honda Seaside,Tires,39,7801,5198,1,1.2
2025-09,Harbor Motor Group,Harbor Honda Seaside,Recall,26,6264,2967,0,1.5
2025-09,Harbor Motor Group,Harbor Honda Seaside,Warranty,53,11177,5270,0,1.8
2025-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Maintenance,158,22156,25491,1,2.0
2025-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Repair,92,20516,13887,1,3.4
2025-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Tires,30,5185,4355,1,1.0
2025-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Recall,20,3130,3499,0,1.3
2025-09,Harbor Motor Group,Harbor Jeep Ram Anchor,Warranty,41,8806,4127,0,2.2
2025-09,Harbor Motor Group,Harbor Kia Lighthouse,Maintenance,130,29231,19201,1,2.6
2025-09,Harbor Motor Group,Harbor Kia Lighthouse,Repair,76,17059,9694,1,1.1
2025-09,Harbor Motor Group,Harbor Kia Lighthouse,Tires,25,3919,2369,1,2.7
2025-09,Harbor Motor Group,Harbor Kia Lighthouse,Recall,17,2677,3516,0,2.9
2025-09,Harbor Motor Group,Harbor Kia Lighthouse,Warranty,34,5117,6068,0,0.8
2025-09,Harbor Motor Group,Harbor Subaru Tidewater,Maintenance,119,19023,11908,1,1.5
2025-09,Harbor Motor Group,Harbor Subaru Tidewater,Repair,70,17696,11204,1,2.3
2025-09,Harbor Motor Group,Harbor Subaru Tidewater,Tires,23,3669,4827,1,2.0
2025-09,Harbor Motor Group,Harbor Subaru Tidewater,Recall,15,3829,1590,0,3.4
2025-09,Harbor Motor Group,Harbor Subaru Tidewater,Warranty,31,6014,5910,0,1.5
2025-09,Harbor Motor Group,Harbor Toyota Bayview,Maintenance,205,35546,34658,1,2.1
2025-09,Harbor Motor Group,Harbor Toyota Bayview,Repair,120,22582,24040,1,3.0
2025-09,Harbor Motor Group,Harbor Toyota Bayview,Tires,40,5649,5139,1,0.8
2025-09,Harbor Motor Group,Harbor Toyota Bayview,Recall,26,6719,2565,0,1.7
2025-09,Harbor Motor Group,Harbor Toyota Bayview,Warranty,53,8750,7328,0,1.3
2025-09,Summit Auto Group,Summit BMW,Maintenance,207,49568,30987,1,2.1
2025-09,Summit Auto Group,Summit BMW,Repair,121,21903,19763,1,0.8
2025-09,Summit Auto Group,Summit BMW,Tires,40,9359,4150,1,2.8
2025-09,Summit Auto Group,Summit BMW,Recall,27,6148,2780,0,3.4
2025-09,Summit Auto Group,Summit BMW,Warranty,54,13178,5499,0,2.8
2025-09,Summit Auto Group,Summit Chevrolet Glenpark,Maintenance,190,38437,37653,1,2.3
2025-09,Summit Auto Group,Summit Chevrolet Glenpark,Repair,111,21800,22613,1,1.0
2025-09,Summit Auto Group,Summit Chevrolet Glenpark,Tires,37,7560,3517,1,2.6
2025-09,Summit Auto Group,Summit Chevrolet Glenpark,Recall,24,5707,2395,0,1.7
2025-09,Summit Auto Group,Summit Chevrolet Glenpark,Warranty,49,9388,10087,0,2.3
2025-09,Summit Auto Group,Summit Ford Rivera,Maintenance,195,35151,30206,1,1.2
2025-09,Summit Auto Group,Summit Ford Rivera,Repair,114,22438,18447,1,1.4
2025-09,Summit Auto Group,Summit Ford Rivera,Tires,38,6191,6251,1,1.0
2025-09,Summit Auto Group,Summit Ford Rivera,Recall,25,3551,3945,0,2.0
2025-09,Summit Auto Group,Summit Ford Rivera,Warranty,50,8823,8109,0,2.7
2025-09,Summit Auto Group,Summit Honda Westland,Maintenance,210,29430,33159,1,0.8
2025-09,Summit Auto Group,Summit Honda Westland,Repair,123,21510,24916,1,3.3
2025-09,Summit Auto Group,Summit Honda Westland,Tires,41,6074,6335,1,3.2
2025-09,Summit Auto Group,Summit Honda Westland,Recall,27,6809,4361,0,2.8
2025-09,Summit Auto Group,Summit Honda Westland,Warranty,54,12093,7879,0,1.1
2025-09,Summit Auto Group,Summit Hyundai Oakhurst,Maintenance,158,27418,16084,1,1.6
2025-09,Summit Auto Group,Summit Hyundai Oakhurst,Repair,93,13620,13816,1,2.8
2025-09,Summit Auto Group,Summit Hyundai Oakhurst,Tires,31,7326,4358,1,2.1
2025-09,Summit Auto Group,Summit Hyundai Oakhurst,Recall,20,3672,3858,0,2.5
2025-09,Summit Auto Group,Summit Hyundai Oakhurst,Warranty,41,9239,6935,0,1.3
2025-09,Summit Auto Group,Summit Jeep Ram Clearwater,Maintenance,170,28915,34433,1,2.7
2025-09,Summit Auto Group,Summit Jeep Ram Clearwater,Repair,99,25619,12266,1,2.5
2025-09,Summit Auto Group,Summit Jeep Ram Clearwater,Tires,33,6687,5601,1,2.6
2025-09,Summit Auto Group,Summit Jeep Ram Clearwater,Recall,22,3276,3825,0,0.9
2025-09,Summit Auto Group,Summit Jeep Ram Clearwater,Warranty,44,6994,8289,0,1.4
2025-09,Summit Auto Group,Summit Kia Brookfield,Maintenance,128,28048,11697,1,1.5
2025-09,Summit Auto Group,Summit Kia Brookfield,Repair,75,11333,7288,1,2.2
2025-09,Summit Auto Group,Summit Kia Brookfield,Tires,25,6467,3599,1,2.4
2025-09,Summit Auto Group,Summit Kia Brookfield,Recall,16,2418,2627,0,2.3
2025-09,Summit Auto Group,Summit Kia Brookfield,Warranty,33,6335,3242,0,1.1
2025-09,Summit Auto Group,Summit Mazda Lakeside,Maintenance,94,16554,16654,1,1.2
2025-09,Summit Auto Group,Summit Mazda Lakeside,Repair,55,13909,11546,1,1.6
2025-09,Summit Auto Group,Summit Mazda Lakeside,Tires,18,3938,3001,1,3.1
2025-09,Summit Auto Group,Summit Mazda Lakeside,Recall,12,2008,1248,0,2.2
2025-09,Summit Auto Group,Summit Mazda Lakeside,Warranty,24,6182,4830,0,2.6
2025-09,Summit Auto Group,Summit Nissan Ridgemont,Maintenance,155,31228,18559,1,2.0
2025-09,Summit Auto Group,Summit Nissan Ridgemont,Repair,91,17729,13222,1,2.0
2025-09,Summit Auto Group,Summit Nissan Ridgemont,Tires,30,7022,4603,1,2.7
2025-09,Summit Auto Group,Summit Nissan Ridgemont,Recall,20,3089,3969,0,0.9
2025-09,Summit Auto Group,Summit Nissan Ridgemont,Warranty,40,9513,5765,0,1.0
2025-09,Summit Auto Group,Summit Subaru Northgate,Maintenance,129,24412,26501,1,2.6
2025-09,Summit Auto Group,Summit Subaru Northgate,Repair,75,14899,11693,1,1.0
2025-09,Summit Auto Group,Summit Subaru Northgate,Tires,25,5225,4394,1,2.7
2025-09,Summit Auto Group,Summit Subaru Northgate,Recall,16,3567,3049,0,3.3
2025-09,Summit Auto Group,Summit Subaru Northgate,Warranty,33,7949,3004,0,2.3
2025-09,Summit Auto Group,Summit Toyota of Fairview,Maintenance,274,52699,29730,1,1.5
2025-09,Summit Auto Group,Summit Toyota of Fairview,Repair,161,26275,32464,1,2.4
2025-09,Summit Auto Group,Summit Toyota of Fairview,Tires,53,11093,9459,1,1.7
2025-09,Summit Auto Group,Summit Toyota of Fairview,Recall,35,7412,3409,0,3.0
2025-09,Summit Auto Group,Summit Toyota of Fairview,Warranty,71,10845,6578,0,1.7
2025-09,Summit Auto Group,Summit Volkswagen Eastdale,Maintenance,92,19218,11042,1,1.5
2025-09,Summit Auto Group,Summit Volkswagen Eastdale,Repair,54,7619,10602,1,1.8
2025-09,Summit Auto Group,Summit Volkswagen Eastdale,Tires,18,3925,1908,1,2.2
2025-09,Summit Auto Group,Summit Volkswagen Eastdale,Recall,12,1851,2339,0,1.4
2025-09,Summit Auto Group,Summit Volkswagen Eastdale,Warranty,24,3550,4040,0,1.2
2025-10,Harbor Motor Group,Harbor BMW,Maintenance,159,26204,21597,1,2.9
2025-10,Harbor Motor Group,Harbor BMW,Repair,93,19443,13117,1,2.8
2025-10,Harbor Motor Group,Harbor BMW,Tires,31,7107,3890,1,1.7
2025-10,Harbor Motor Group,Harbor BMW,Recall,20,4163,3380,0,1.4
2025-10,Harbor Motor Group,Harbor BMW,Warranty,41,8482,8200,0,1.9
2025-10,Harbor Motor Group,Harbor Chevrolet Marina,Maintenance,161,33185,26738,1,3.3
2025-10,Harbor Motor Group,Harbor Chevrolet Marina,Repair,94,17898,15261,1,0.9
2025-10,Harbor Motor Group,Harbor Chevrolet Marina,Tires,31,7797,3753,1,3.3
2025-10,Harbor Motor Group,Harbor Chevrolet Marina,Recall,21,5021,2696,0,2.2
2025-10,Harbor Motor Group,Harbor Chevrolet Marina,Warranty,42,6415,7149,0,2.9
2025-10,Harbor Motor Group,Harbor Ford Portside,Maintenance,216,49101,29901,1,3.2
2025-10,Harbor Motor Group,Harbor Ford Portside,Repair,127,28592,16809,1,3.0
2025-10,Harbor Motor Group,Harbor Ford Portside,Tires,42,8165,8141,1,1.8
2025-10,Harbor Motor Group,Harbor Ford Portside,Recall,28,7274,5716,0,2.2
